Airline,Flight Number,Aircraft Company,Origin,Destination,Arrival Time,Departure Time,Flight Duration,Flight Stops,Carbon Emission,Flight Price,Date
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,169 kg CO2e,12254,"Fri, Nov 29"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,146 kg CO2e,12384,"Fri, Nov 29"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,164 kg CO2e,12384,"Fri, Nov 29"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,139 kg CO2e,12652,"Fri, Nov 29"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,136 kg CO2e,12652,"Fri, Nov 29"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,153 kg CO2e,12769,"Fri, Nov 29"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,139 kg CO2e,13139,"Fri, Nov 29"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,139 kg CO2e,13139,"Fri, Nov 29"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 2868,Airbus A320neo,Bengaluru,Delhi,9:45 AM,12:40 PM,2 hr 55 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,187 kg CO2e,13466,"Fri, Nov 29"
IndiGo,6E 575,Airbus A320neo,Bengaluru,Delhi,5:00 AM,10:55 AM,5 hr 55 min,1 stop,154 kg CO2e,13675,"Fri, Nov 29"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,148 kg CO2e,13959,"Fri, Nov 29"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,182 kg CO2e,14037,"Fri, Nov 29"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,146 kg CO2e,14080,"Fri, Nov 29"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,150 kg CO2e,14199,"Fri, Nov 29"
SpiceJet,SG 136,Boeing 737,Bengaluru,Delhi,5:55 AM,8:45 AM,2 hr 50 min,Nonstop,185 kg CO2e,14209,"Fri, Nov 29"
IndiGo,6E 181,Airbus A320neo,Bengaluru,Delhi,3:15 PM,8:35 PM,5 hr 20 min,1 stop,142 kg CO2e,14210,"Fri, Nov 29"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,160 kg CO2e,14794,"Fri, Nov 29"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,166 kg CO2e,14951,"Fri, Nov 29"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,139 kg CO2e,15528,"Fri, Nov 29"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,185 kg CO2e,16097,"Fri, Nov 29"
Air India,AI 503,Airbus A320neo,Bengaluru,Delhi,5:15 PM,8:15 PM,3 hr,Nonstop,139 kg CO2e,16263,"Fri, Nov 29"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,117 kg CO2e,16314,"Fri, Nov 29"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,139 kg CO2e,16726,"Fri, Nov 29"
IndiGo,6E 7162,ATR 72,Bengaluru,Delhi,3:10 PM,9:05 PM,5 hr 55 min,1 stop,168 kg CO2e,16957,"Fri, Nov 29"
Air India,AI 2820,Airbus A320neo,Bengaluru,Delhi,5:30 PM,8:15 PM,2 hr 45 min,Nonstop,139 kg CO2e,17145,"Fri, Nov 29"
IndiGo,6E 703,Airbus A321neo,Bengaluru,Delhi,1:25 PM,7:20 PM,5 hr 55 min,1 stop,181 kg CO2e,19192,"Fri, Nov 29"
IndiGo,6E 6176,Airbus A320neo,Bengaluru,Delhi,7:45 AM,1:10 PM,5 hr 25 min,1 stop,154 kg CO2e,20187,"Fri, Nov 29"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,174 kg CO2e,20278,"Fri, Nov 29"
IndiGo,6E 6459,Airbus A320neo,Bengaluru,Delhi,8:40 AM,1:40 PM,5 hr,1 stop,153 kg CO2e,23570,"Fri, Nov 29"
IndiGo,6E 6021,Airbus A321neo,Bengaluru,Delhi,5:45 AM,8:35 AM,2 hr 50 min,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
IndiGo,6E 6433,Airbus A321neo,Bengaluru,Delhi,7:00 AM,9:55 AM,2 hr 55 min,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
Air India,AI 513,Airbus A350,Bengaluru,Delhi,7:45 AM,10:30 AM,2 hr 45 min,Nonstop,136 kg CO2e,12984,"Sat, Nov 30"
IndiGo,6E 2186,Airbus A321neo,Bengaluru,Delhi,8:00 AM,11:00 AM,3 hr,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
IndiGo,6E 869,Airbus A321neo,Bengaluru,Delhi,11:45 AM,2:40 PM,2 hr 55 min,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,169 kg CO2e,11937,"Sat, Nov 30"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,146 kg CO2e,11937,"Sat, Nov 30"
IndiGo,6E 6815,Airbus A320neo,Bengaluru,Delhi,10:20 AM,3:55 PM,5 hr 35 min,1 stop,156 kg CO2e,11937,"Sat, Nov 30"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,113 kg CO2e,12111,"Sat, Nov 30"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,153 kg CO2e,12452,"Sat, Nov 30"
IndiGo,6E 6401,Airbus A321neo,Bengaluru,Delhi,1:00 PM,3:50 PM,2 hr 50 min,Nonstop,113 kg CO2e,12485,"Sat, Nov 30"
IndiGo,6E 871,Airbus A321neo,Bengaluru,Delhi,9:15 AM,12:05 PM,2 hr 50 min,Nonstop,113 kg CO2e,12765,"Sat, Nov 30"
IndiGo,6E 7227,ATR 72,Bengaluru,Delhi,6:35 AM,11:50 AM,5 hr 15 min,1 stop,152 kg CO2e,13019,"Sat, Nov 30"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,113 kg CO2e,13165,"Sat, Nov 30"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,113 kg CO2e,13165,"Sat, Nov 30"
IndiGo,6E 575,Airbus A320neo,Bengaluru,Delhi,5:00 AM,10:55 AM,5 hr 55 min,1 stop,154 kg CO2e,13358,"Sat, Nov 30"
IndiGo,6E 2174,Airbus A321neo,Bengaluru,Delhi,3:20 PM,6:05 PM,2 hr 45 min,Nonstop,113 kg CO2e,13539,"Sat, Nov 30"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,164 kg CO2e,13552,"Sat, Nov 30"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,146 kg CO2e,13763,"Sat, Nov 30"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,139 kg CO2e,13763,"Sat, Nov 30"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,3:20 PM,5 hr 5 min,1 stop,142 kg CO2e,13763,"Sat, Nov 30"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,113 kg CO2e,13816,"Sat, Nov 30"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,139 kg CO2e,14165,"Sat, Nov 30"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,139 kg CO2e,14191,"Sat, Nov 30"
Air India,AI 428,Boeing 787,Bengaluru,Delhi,1:55 PM,4:50 PM,2 hr 55 min,Nonstop,168 kg CO2e,14314,"Sat, Nov 30"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,139 kg CO2e,14613,"Sat, Nov 30"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,136 kg CO2e,14613,"Sat, Nov 30"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,139 kg CO2e,14613,"Sat, Nov 30"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,148 kg CO2e,15080,"Sat, Nov 30"
IndiGo,6E 181,Airbus A320neo,Bengaluru,Delhi,3:15 PM,8:35 PM,5 hr 20 min,1 stop,142 kg CO2e,15378,"Sat, Nov 30"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,182 kg CO2e,15431,"Sat, Nov 30"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,139 kg CO2e,15483,"Sat, Nov 30"
Air India,AI 2868,Airbus A320neo,Bengaluru,Delhi,9:45 AM,12:40 PM,2 hr 55 min,Nonstop,139 kg CO2e,15495,"Sat, Nov 30"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,139 kg CO2e,15521,"Sat, Nov 30"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,150 kg CO2e,16979,"Sat, Nov 30"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,139 kg CO2e,17345,"Sat, Nov 30"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,139 kg CO2e,18314,"Sat, Nov 30"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,182 kg CO2e,18976,"Sat, Nov 30"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,160 kg CO2e,19068,"Sat, Nov 30"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,174 kg CO2e,20612,"Sat, Nov 30"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,117 kg CO2e,20836,"Sat, Nov 30"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,166 kg CO2e,21536,"Sat, Nov 30"
SpiceJet,SG 531,Boeing 737,Bengaluru,Delhi,9:45 AM,6:30 PM,8 hr 45 min,1 stop,283 kg CO2e,22629,"Sat, Nov 30"
SpiceJet,SG 327,Boeing 737,Bengaluru,Delhi,11:00 AM,6:40 PM,7 hr 40 min,1 stop,296 kg CO2e,23185,"Sat, Nov 30"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,187 kg CO2e,24949,"Sat, Nov 30"
IndiGo,6E 6176,Airbus A320,Bengaluru,Delhi,7:45 AM,1:10 PM,5 hr 25 min,1 stop,163 kg CO2e,30860,"Sat, Nov 30"
IndiGo,6E 6021,Airbus A321neo,Bengaluru,Delhi,5:45 AM,8:35 AM,2 hr 50 min,Nonstop,112 kg CO2e,11550,"Sun, Dec 1"
IndiGo,6E 2186,Airbus A321neo,Bengaluru,Delhi,8:00 AM,11:00 AM,3 hr,Nonstop,112 kg CO2e,11550,"Sun, Dec 1"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,136 kg CO2e,13999,"Sun, Dec 1"
IndiGo,6E 6433,Airbus A321neo,Bengaluru,Delhi,7:00 AM,9:55 AM,2 hr 55 min,Nonstop,112 kg CO2e,11924,"Sun, Dec 1"
IndiGo,6E 871,Airbus A321neo,Bengaluru,Delhi,9:15 AM,12:05 PM,2 hr 50 min,Nonstop,112 kg CO2e,11924,"Sun, Dec 1"
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,167 kg CO2e,11937,"Sun, Dec 1"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,144 kg CO2e,11937,"Sun, Dec 1"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,112 kg CO2e,12298,"Sun, Dec 1"
IndiGo,6E 869,Airbus A321neo,Bengaluru,Delhi,11:45 AM,2:40 PM,2 hr 55 min,Nonstop,112 kg CO2e,12390,"Sun, Dec 1"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,151 kg CO2e,12452,"Sun, Dec 1"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,112 kg CO2e,12485,"Sun, Dec 1"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,112 kg CO2e,13224,"Sun, Dec 1"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,112 kg CO2e,13224,"Sun, Dec 1"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,162 kg CO2e,13237,"Sun, Dec 1"
IndiGo,6E 6401,Airbus A321neo,Bengaluru,Delhi,1:00 PM,3:50 PM,2 hr 50 min,Nonstop,112 kg CO2e,13260,"Sun, Dec 1"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,137 kg CO2e,13327,"Sun, Dec 1"
IndiGo,6E 2174,Airbus A321neo,Bengaluru,Delhi,3:20 PM,6:05 PM,2 hr 45 min,Nonstop,112 kg CO2e,13598,"Sun, Dec 1"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,136 kg CO2e,13999,"Sun, Dec 1"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,136 kg CO2e,13999,"Sun, Dec 1"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,111 kg CO2e,14073,"Sun, Dec 1"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,144 kg CO2e,14288,"Sun, Dec 1"
Air India,AI 513,Airbus A350,Bengaluru,Delhi,7:45 AM,10:30 AM,2 hr 45 min,Nonstop,133 kg CO2e,14298,"Sun, Dec 1"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,136 kg CO2e,14298,"Sun, Dec 1"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,137 kg CO2e,14687,"Sun, Dec 1"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,164 kg CO2e,14904,"Sun, Dec 1"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,179 kg CO2e,15502,"Sun, Dec 1"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,133 kg CO2e,15563,"Sun, Dec 1"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,136 kg CO2e,15563,"Sun, Dec 1"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,185 kg CO2e,15908,"Sun, Dec 1"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,146 kg CO2e,16060,"Sun, Dec 1"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,136 kg CO2e,16466,"Sun, Dec 1"
SpiceJet,SG 136,Boeing 737,Bengaluru,Delhi,5:55 AM,8:45 AM,2 hr 50 min,Nonstop,183 kg CO2e,16480,"Sun, Dec 1"
IndiGo,6E 6459,Airbus A320neo,Bengaluru,Delhi,8:40 AM,1:40 PM,5 hr,1 stop,151 kg CO2e,18198,"Sun, Dec 1"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,148 kg CO2e,19171,"Sun, Dec 1"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,136 kg CO2e,19193,"Sun, Dec 1"
IndiGo,6E 7162,ATR 72,Bengaluru,Delhi,3:10 PM,9:05 PM,5 hr 55 min,1 stop,166 kg CO2e,19385,"Sun, Dec 1"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,158 kg CO2e,19396,"Sun, Dec 1"
IndiGo,6E 6176,Airbus A320,Bengaluru,Delhi,7:45 AM,1:10 PM,5 hr 25 min,1 stop,161 kg CO2e,19597,"Sun, Dec 1"
IndiGo,6E 6595,Airbus A320,Bengaluru,Delhi,1:20 PM,7:15 PM,5 hr 55 min,1 stop,175 kg CO2e,20679,"Sun, Dec 1"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,171 kg CO2e,21114,"Sun, Dec 1"
SpiceJet,SG 327,Boeing 737,Bengaluru,Delhi,11:00 AM,6:40 PM,7 hr 40 min,1 stop,293 kg CO2e,22265,"Sun, Dec 1"
IndiGo,6E 703,Airbus A321neo,Bengaluru,Delhi,1:25 PM,7:20 PM,5 hr 55 min,1 stop,178 kg CO2e,25946,"Sun, Dec 1"
IndiGo,6E 2186,Airbus A321neo,Bengaluru,Delhi,8:00 AM,11:00 AM,3 hr,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,111 kg CO2e,12248,"Mon, Dec 2"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,136 kg CO2e,12490,"Mon, Dec 2"
IndiGo,6E 6021,Airbus A321neo,Bengaluru,Delhi,5:45 AM,8:35 AM,2 hr 50 min,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
IndiGo,6E 6433,Airbus A321neo,Bengaluru,Delhi,7:00 AM,9:55 AM,2 hr 55 min,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
IndiGo,6E 869,Airbus A321neo,Bengaluru,Delhi,11:45 AM,2:40 PM,2 hr 55 min,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
IndiGo,6E 6401,Airbus A321neo,Bengaluru,Delhi,1:00 PM,3:50 PM,2 hr 50 min,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
IndiGo,6E 2174,Airbus A321neo,Bengaluru,Delhi,3:20 PM,6:05 PM,2 hr 45 min,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,112 kg CO2e,11835,"Mon, Dec 2"
IndiGo,6E 871,Airbus A321neo,Bengaluru,Delhi,9:15 AM,12:05 PM,2 hr 50 min,Nonstop,112 kg CO2e,12209,"Mon, Dec 2"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,112 kg CO2e,12209,"Mon, Dec 2"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,112 kg CO2e,12209,"Mon, Dec 2"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,112 kg CO2e,12209,"Mon, Dec 2"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,151 kg CO2e,12222,"Mon, Dec 2"
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,167 kg CO2e,12222,"Mon, Dec 2"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,144 kg CO2e,12222,"Mon, Dec 2"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,162 kg CO2e,12222,"Mon, Dec 2"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,136 kg CO2e,12490,"Mon, Dec 2"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,133 kg CO2e,12490,"Mon, Dec 2"
Air India,AI 428,Boeing 787,Bengaluru,Delhi,1:55 PM,4:50 PM,2 hr 55 min,Nonstop,164 kg CO2e,12490,"Mon, Dec 2"
Air India,AI 513,Airbus A350,Bengaluru,Delhi,7:45 AM,10:30 AM,2 hr 45 min,Nonstop,133 kg CO2e,12984,"Mon, Dec 2"
Air India,AI 2868,Airbus A320neo,Bengaluru,Delhi,9:45 AM,12:40 PM,2 hr 55 min,Nonstop,136 kg CO2e,12984,"Mon, Dec 2"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,136 kg CO2e,12984,"Mon, Dec 2"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,136 kg CO2e,12984,"Mon, Dec 2"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,136 kg CO2e,12984,"Mon, Dec 2"
IndiGo,6E 575,Airbus A320neo,Bengaluru,Delhi,5:00 AM,10:55 AM,5 hr 55 min,1 stop,152 kg CO2e,13286,"Mon, Dec 2"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,136 kg CO2e,13843,"Mon, Dec 2"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,185 kg CO2e,13927,"Mon, Dec 2"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,137 kg CO2e,14011,"Mon, Dec 2"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,179 kg CO2e,14089,"Mon, Dec 2"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,144 kg CO2e,14573,"Mon, Dec 2"
Air India,AI 2820,Airbus A320neo,Bengaluru,Delhi,5:30 PM,8:15 PM,2 hr 45 min,Nonstop,136 kg CO2e,14735,"Mon, Dec 2"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,146 kg CO2e,15045,"Mon, Dec 2"
Air India,AI 503,Airbus A320neo,Bengaluru,Delhi,5:15 PM,8:15 PM,3 hr,Nonstop,136 kg CO2e,15229,"Mon, Dec 2"
SpiceJet,SG 136,Boeing 737,Bengaluru,Delhi,5:55 AM,8:45 AM,2 hr 50 min,Nonstop,183 kg CO2e,15465,"Mon, Dec 2"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,173 kg CO2e,15576,"Mon, Dec 2"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,148 kg CO2e,16308,"Mon, Dec 2"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,136 kg CO2e,16564,"Mon, Dec 2"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,137 kg CO2e,17371,"Mon, Dec 2"
