Airline,Flight Number,Aircraft Company,Origin,Destination,Arrival Time,Departure Time,Flight Duration,Flight Stops,Carbon Emission,Flight Price,Date
"Air India Express, Air India",IX 2415,Airbus A320,Bengaluru,Mumbai,5:15 AM,9:50 AM,4 hr 35 min,1 stop,149 kg CO2e,,"Mon, Nov 25"
Air India,AI 561,Airbus A320neo,Bengaluru,Mumbai,5:50 AM,11:45 AM,5 hr 55 min,1 stop,143 kg CO2e,,"Mon, Nov 25"
Air India,AI 561,Airbus A320neo,Bengaluru,Mumbai,5:50 AM,5:35 PM,11 hr 45 min,1 stop,143 kg CO2e,,"Mon, Nov 25"
Air India,AI 2581,Airbus A320neo,Bengaluru,Mumbai,6:10 AM,7:05 PM,12 hr 55 min,1 stop,114 kg CO2e,,"Mon, Nov 25"
Air India,AI 2501,Airbus A320neo,Bengaluru,Mumbai,7:30 AM,12:30 PM,5 hr,1 stop,142 kg CO2e,,"Mon, Nov 25"
Air India,AI 2501,Airbus A320neo,Bengaluru,Mumbai,7:30 AM,6:15 PM,10 hr 45 min,1 stop,142 kg CO2e,,"Mon, Nov 25"
"Air India Express, Air India",IX 2761,Boeing 737,Bengaluru,Mumbai,8:05 AM,5:35 PM,9 hr 30 min,1 stop,148 kg CO2e,,"Mon, Nov 25"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,2:50 PM,6 hr 30 min,1 stop,119 kg CO2e,,"Mon, Nov 25"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,7:05 PM,10 hr 45 min,1 stop,119 kg CO2e,,"Mon, Nov 25"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,7:30 PM,11 hr 10 min,1 stop,126 kg CO2e,,"Mon, Nov 25"
Air India Express,IX 2762,Boeing 737MAX 8 Passenger,Bengaluru,Mumbai,11:20 AM,4:25 PM,5 hr 5 min,1 stop,139 kg CO2e,,"Mon, Nov 25"
"Air India Express, Air India",IX 2702,Airbus A320,Bengaluru,Mumbai,12:10 PM,4:55 PM,4 hr 45 min,1 stop,125 kg CO2e,,"Mon, Nov 25"
Air India,AI 2881,Airbus A320neo,Bengaluru,Mumbai,12:45 PM,4:55 PM,4 hr 10 min,1 stop,118 kg CO2e,,"Mon, Nov 25"
Air India,AI 2881,Airbus A320neo,Bengaluru,Mumbai,12:45 PM,7:05 PM,6 hr 20 min,1 stop,118 kg CO2e,,"Mon, Nov 25"
Air India,AI 501,Airbus A320neo,Bengaluru,Mumbai,1:15 PM,8:00 PM,6 hr 45 min,1 stop,244 kg CO2e,,"Mon, Nov 25"
Air India,AI 428,Boeing 787,Bengaluru,Mumbai,1:55 PM,8:00 PM,6 hr 5 min,1 stop,273 kg CO2e,,"Mon, Nov 25"
"Air India Express, Air India",IX 2754,Boeing 737,Bengaluru,Mumbai,2:50 PM,7:05 PM,4 hr 15 min,1 stop,130 kg CO2e,,"Mon, Nov 25"
"Air India Express, Air India",IX 2754,Boeing 737,Bengaluru,Mumbai,2:50 PM,7:30 PM,4 hr 40 min,1 stop,137 kg CO2e,,"Mon, Nov 25"
Air India,AI 2864,Airbus A320neo,Bengaluru,Mumbai,7:00 PM,8:55 PM,1 hr 55 min,Nonstop,85 kg CO2e,,"Mon, Nov 25"
Air India,AI 610,Airbus A320neo,Bengaluru,Mumbai,7:20 PM,9:30 PM,2 hr 10 min,Nonstop,77 kg CO2e,,"Mon, Nov 25"
Air India,AI 2850,Airbus A320neo,Bengaluru,Mumbai,7:55 PM,9:55 PM,2 hr,Nonstop,85 kg CO2e,,"Mon, Nov 25"
IndiGo,6E 5293,Airbus A321neo,Bengaluru,Mumbai,12:50 PM,2:40 PM,1 hr 50 min,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
Akasa Air,QP 1194,Boeing 737MAX 8 Passenger,Bengaluru,Mumbai,4:25 AM,6:15 AM,1 hr 50 min,Nonstop,77 kg CO2e,7496.0,"Tue, Nov 26"
Air India,AI 2846,Airbus A321,Bengaluru,Mumbai,8:25 AM,10:10 AM,1 hr 45 min,Nonstop,105 kg CO2e,8100.0,"Tue, Nov 26"
Air India Express,IX 1242,Airbus A320,Bengaluru,Mumbai,1:25 AM,2:50 AM,1 hr 25 min,Nonstop,95 kg CO2e,,"Tue, Nov 26"
IndiGo,6E 5323,Airbus A321neo,Bengaluru,Mumbai,3:00 AM,5:00 AM,2 hr,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
IndiGo,6E 5114,Airbus A321neo,Bengaluru,Mumbai,5:00 AM,6:50 AM,1 hr 50 min,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
IndiGo,6E 5075,Airbus A321neo,Bengaluru,Mumbai,7:00 AM,9:05 AM,2 hr 5 min,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
IndiGo,6E 5216,Airbus A321neo,Bengaluru,Mumbai,8:30 AM,10:30 AM,2 hr,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
IndiGo,6E 5011,Airbus A321neo,Bengaluru,Mumbai,11:30 AM,1:30 PM,2 hr,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
IndiGo,6E 5218,Airbus A321neo,Bengaluru,Mumbai,1:55 PM,4:05 PM,2 hr 10 min,Nonstop,69 kg CO2e,7437.0,"Tue, Nov 26"
IndiGo,6E 5051,Airbus A321neo,Bengaluru,Mumbai,9:55 AM,12:00 PM,2 hr 5 min,Nonstop,69 kg CO2e,7886.0,"Tue, Nov 26"
IndiGo,6E 5351,Airbus A321neo,Bengaluru,Mumbai,3:15 PM,4:55 PM,1 hr 40 min,Nonstop,69 kg CO2e,7886.0,"Tue, Nov 26"
IndiGo,6E 5073,Airbus A321neo,Bengaluru,Mumbai,4:45 PM,6:35 PM,1 hr 50 min,Nonstop,69 kg CO2e,7886.0,"Tue, Nov 26"
IndiGo,6E 5255,Airbus A321neo,Bengaluru,Mumbai,6:00 PM,8:05 PM,2 hr 5 min,Nonstop,69 kg CO2e,7886.0,"Tue, Nov 26"
Akasa Air,QP 1375,Boeing 737MAX 8 Passenger,Bengaluru,Mumbai,8:10 AM,9:55 AM,1 hr 45 min,Nonstop,77 kg CO2e,8006.0,"Tue, Nov 26"
Air India,AI 2402,Airbus A320neo,Bengaluru,Mumbai,6:40 AM,8:25 AM,1 hr 45 min,Nonstop,85 kg CO2e,8100.0,"Tue, Nov 26"
Air India,AI 640,Airbus A320neo,Bengaluru,Mumbai,6:40 AM,8:40 AM,2 hr,Nonstop,85 kg CO2e,8100.0,"Tue, Nov 26"
Air India,AI 2852,Airbus A320neo,Bengaluru,Mumbai,9:30 AM,11:25 AM,1 hr 55 min,Nonstop,85 kg CO2e,8100.0,"Tue, Nov 26"
Akasa Air,QP 1736,Boeing 737MAX 8 Passenger,Bengaluru,Mumbai,6:20 AM,8:05 AM,1 hr 45 min,Nonstop,75 kg CO2e,8150.0,"Tue, Nov 26"
Air India,AI 604,Airbus A320neo,Bengaluru,Mumbai,9:20 AM,11:10 AM,1 hr 50 min,Nonstop,85 kg CO2e,8179.0,"Tue, Nov 26"
Air India,AI 622,Airbus A320neo,Bengaluru,Mumbai,12:05 PM,2:05 PM,2 hr,Nonstop,85 kg CO2e,8179.0,"Tue, Nov 26"
Akasa Air,QP 1887,Boeing 737MAX 8 Passenger,Bengaluru,Mumbai,10:35 AM,12:25 PM,1 hr 50 min,Nonstop,75 kg CO2e,8346.0,"Tue, Nov 26"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Mumbai,4:55 AM,9:25 AM,4 hr 30 min,1 stop,111 kg CO2e,8697.0,"Tue, Nov 26"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Mumbai,4:55 AM,11:10 AM,6 hr 15 min,1 stop,108 kg CO2e,8697.0,"Tue, Nov 26"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Mumbai,1:15 AM,5:55 AM,4 hr 40 min,1 stop,139 kg CO2e,9031.0,"Tue, Nov 26"
IndiGo,6E 6802,Airbus A320neo,Bengaluru,Mumbai,5:10 AM,9:50 AM,4 hr 40 min,1 stop,137 kg CO2e,9031.0,"Tue, Nov 26"
IndiGo,6E 857,Airbus A320,Bengaluru,Mumbai,6:10 AM,12:15 PM,6 hr 5 min,1 stop,126 kg CO2e,9031.0,"Tue, Nov 26"
IndiGo,6E 904,Airbus A320neo,Bengaluru,Mumbai,9:25 AM,2:50 PM,5 hr 25 min,1 stop,123 kg CO2e,9031.0,"Tue, Nov 26"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Mumbai,10:15 AM,3:45 PM,5 hr 30 min,1 stop,108 kg CO2e,9031.0,"Tue, Nov 26"
Air India,AI 2854,Airbus A320neo,Bengaluru,Mumbai,6:30 PM,8:20 PM,1 hr 50 min,Nonstop,85 kg CO2e,9151.0,"Tue, Nov 26"
IndiGo,6E 6595,Airbus A320,Bengaluru,Mumbai,1:20 PM,6:40 PM,5 hr 20 min,1 stop,158 kg CO2e,9497.0,"Tue, Nov 26"
IndiGo,6E 7711,ATR 72,Bengaluru,Mumbai,10:55 AM,4:15 PM,5 hr 20 min,1 stop,123 kg CO2e,10571.0,"Tue, Nov 26"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Mumbai,9:00 AM,1:55 PM,4 hr 55 min,1 stop,108 kg CO2e,10744.0,"Tue, Nov 26"
IndiGo,6E 6176,Airbus A320neo,Bengaluru,Mumbai,7:45 AM,12:05 PM,4 hr 20 min,1 stop,100 kg CO2e,12408.0,"Tue, Nov 26"
IndiGo,6E 586,Airbus A320,Bengaluru,Mumbai,6:25 AM,12:25 PM,6 hr,1 stop,158 kg CO2e,13441.0,"Tue, Nov 26"
"Air India Express, Air India",IX 2415,Airbus A320,Bengaluru,Mumbai,5:15 AM,9:50 AM,4 hr 35 min,1 stop,149 kg CO2e,,"Tue, Nov 26"
Air India,AI 561,Airbus A320neo,Bengaluru,Mumbai,5:50 AM,11:45 AM,5 hr 55 min,1 stop,143 kg CO2e,,"Tue, Nov 26"
Air India,AI 561,Airbus A320neo,Bengaluru,Mumbai,5:50 AM,6:00 PM,12 hr 10 min,1 stop,143 kg CO2e,,"Tue, Nov 26"
Air India,AI 2581,Airbus A320neo,Bengaluru,Mumbai,6:10 AM,4:55 PM,10 hr 45 min,1 stop,114 kg CO2e,,"Tue, Nov 26"
Air India,AI 2501,Airbus A320neo,Bengaluru,Mumbai,7:30 AM,12:30 PM,5 hr,1 stop,142 kg CO2e,,"Tue, Nov 26"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,2:50 PM,6 hr 30 min,1 stop,119 kg CO2e,,"Tue, Nov 26"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,3:05 PM,6 hr 45 min,1 stop,126 kg CO2e,,"Tue, Nov 26"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,7:05 PM,10 hr 45 min,1 stop,119 kg CO2e,,"Tue, Nov 26"
Air India,AI 2897,Airbus A320neo,Bengaluru,Mumbai,8:20 AM,7:30 PM,11 hr 10 min,1 stop,126 kg CO2e,,"Tue, Nov 26"
"Air India Express, Air India",IX 2702,Airbus A320,Bengaluru,Mumbai,12:10 PM,4:55 PM,4 hr 45 min,1 stop,125 kg CO2e,,"Tue, Nov 26"
Air India,AI 2763,Airbus A320neo,Bengaluru,Mumbai,12:30 PM,8:25 PM,7 hr 55 min,1 stop,266 kg CO2e,,"Tue, Nov 26"
Air India,AI 2881,Airbus A320neo,Bengaluru,Mumbai,12:45 PM,4:55 PM,4 hr 10 min,1 stop,118 kg CO2e,,"Tue, Nov 26"
Air India,AI 2881,Airbus A320neo,Bengaluru,Mumbai,12:45 PM,7:05 PM,6 hr 20 min,1 stop,118 kg CO2e,,"Tue, Nov 26"
Air India,AI 501,Airbus A320neo,Bengaluru,Mumbai,1:15 PM,8:00 PM,6 hr 45 min,1 stop,244 kg CO2e,,"Tue, Nov 26"
"Air India Express, Air India",IX 2754,Boeing 737,Bengaluru,Mumbai,2:50 PM,7:05 PM,4 hr 15 min,1 stop,130 kg CO2e,,"Tue, Nov 26"
"Air India Express, Air India",IX 2754,Boeing 737,Bengaluru,Mumbai,2:50 PM,7:30 PM,4 hr 40 min,1 stop,137 kg CO2e,,"Tue, Nov 26"
Air India,AI 2864,Airbus A320neo,Bengaluru,Mumbai,7:00 PM,8:55 PM,1 hr 55 min,Nonstop,85 kg CO2e,,"Tue, Nov 26"
Air India,AI 610,Airbus A320neo,Bengaluru,Mumbai,7:20 PM,9:30 PM,2 hr 10 min,Nonstop,77 kg CO2e,,"Tue, Nov 26"
Air India,AI 2850,Airbus A320neo,Bengaluru,Mumbai,7:55 PM,9:55 PM,2 hr,Nonstop,85 kg CO2e,,"Tue, Nov 26"
