Airline,Flight Number,Aircraft Company,Origin,Destination,Arrival Time,Departure Time,Flight Duration,Flight Stops,Carbon Emission,Flight Price,Date
Air India,AI 2772,Airbus A320neo,Kolkata,Mumbai,10:10 AM,1:05 PM,2 hr 55 min,Nonstop,133 kg CO2e,13677,"Fri, Dec 13"
Air India,AI 775,Airbus A320neo,Kolkata,Mumbai,4:05 PM,7:15 PM,3 hr 10 min,Nonstop,120 kg CO2e,14069,"Fri, Dec 13"
Air India,AI 2774,Airbus A320neo,Kolkata,Mumbai,5:30 PM,8:25 PM,2 hr 55 min,Nonstop,133 kg CO2e,14069,"Fri, Dec 13"
Air India,AI 773,Airbus A320neo,Kolkata,Mumbai,5:55 PM,8:50 PM,2 hr 55 min,Nonstop,120 kg CO2e,14069,"Fri, Dec 13"
IndiGo,6E 5227,Airbus A321neo,Kolkata,Mumbai,1:30 PM,4:35 PM,3 hr 5 min,Nonstop,110 kg CO2e,14918,"Fri, Dec 13"
IndiGo,6E 6513,Airbus A320neo,Kolkata,Mumbai,8:50 AM,3:45 PM,6 hr 55 min,1 stop,148 kg CO2e,14996,"Fri, Dec 13"
IndiGo,6E 822,Airbus A321neo,Kolkata,Mumbai,10:00 AM,3:50 PM,5 hr 50 min,1 stop,152 kg CO2e,15072,"Fri, Dec 13"
Akasa Air,QP 1173,Boeing 737MAX 8 Passenger,Kolkata,Mumbai,4:50 AM,8:00 AM,3 hr 10 min,Nonstop,114 kg CO2e,9870,"Tue, Dec 17"
Air India,AI 676,Airbus A320neo,Kolkata,Mumbai,9:25 AM,12:40 PM,3 hr 15 min,Nonstop,133 kg CO2e,11340,"Tue, Dec 17"
IndiGo,6E 5065,Airbus A321neo,Kolkata,Mumbai,1:45 AM,4:45 AM,3 hr,Nonstop,110 kg CO2e,11400,"Tue, Dec 17"
IndiGo,6E 344,Airbus A321neo,Kolkata,Mumbai,5:15 AM,11:20 AM,6 hr 5 min,1 stop,174 kg CO2e,11410,"Tue, Dec 17"
IndiGo,6E 771,Airbus A321neo,Kolkata,Mumbai,6:30 AM,1:30 PM,7 hr,1 stop,172 kg CO2e,11410,"Tue, Dec 17"
IndiGo,6E 563,Airbus A320neo,Kolkata,Mumbai,8:40 AM,2:50 PM,6 hr 10 min,1 stop,180 kg CO2e,11410,"Tue, Dec 17"
Air India,AI 2772,Airbus A320neo,Kolkata,Mumbai,10:10 AM,1:05 PM,2 hr 55 min,Nonstop,133 kg CO2e,11760,"Tue, Dec 17"
Air India,AI 775,Airbus A320neo,Kolkata,Mumbai,4:05 PM,7:15 PM,3 hr 10 min,Nonstop,120 kg CO2e,11843,"Tue, Dec 17"
Air India,AI 2774,Airbus A320neo,Kolkata,Mumbai,5:30 PM,8:25 PM,2 hr 55 min,Nonstop,133 kg CO2e,11843,"Tue, Dec 17"
Air India,AI 773,Airbus A320neo,Kolkata,Mumbai,5:55 PM,8:50 PM,2 hr 55 min,Nonstop,120 kg CO2e,11843,"Tue, Dec 17"
IndiGo,6E 6623,Airbus A321neo,Kolkata,Mumbai,5:25 AM,11:10 AM,5 hr 45 min,1 stop,143 kg CO2e,11886,"Tue, Dec 17"
IndiGo,6E 496,Airbus A320,Kolkata,Mumbai,8:00 AM,2:40 PM,6 hr 40 min,1 stop,194 kg CO2e,11886,"Tue, Dec 17"
IndiGo,6E 245,Airbus A320neo,Kolkata,Mumbai,5:50 AM,12:25 PM,6 hr 35 min,1 stop,163 kg CO2e,12409,"Tue, Dec 17"
IndiGo,6E 139,Airbus A320neo,Kolkata,Mumbai,6:40 AM,11:35 AM,4 hr 55 min,1 stop,144 kg CO2e,12409,"Tue, Dec 17"
IndiGo,6E 313,Airbus A321neo,Kolkata,Mumbai,6:15 AM,9:15 AM,3 hr,Nonstop,110 kg CO2e,12436,"Tue, Dec 17"
IndiGo,6E 5297,Airbus A321neo,Kolkata,Mumbai,9:30 AM,12:30 PM,3 hr,Nonstop,110 kg CO2e,12847,"Tue, Dec 17"
IndiGo,6E 5288,Airbus A321neo,Kolkata,Mumbai,11:15 AM,2:25 PM,3 hr 10 min,Nonstop,110 kg CO2e,13352,"Tue, Dec 17"
IndiGo,6E 7939,ATR 72,Kolkata,Mumbai,10:15 AM,4:10 PM,5 hr 55 min,1 stop,147 kg CO2e,14646,"Tue, Dec 17"
SpiceJet,SG 454,Boeing 737,Kolkata,Mumbai,11:25 AM,2:10 PM,2 hr 45 min,Nonstop,134 kg CO2e,14865,"Tue, Dec 17"
IndiGo,6E 5227,Airbus A321neo,Kolkata,Mumbai,1:30 PM,4:35 PM,3 hr 5 min,Nonstop,110 kg CO2e,14951,"Tue, Dec 17"
IndiGo,6E 6513,Airbus A320neo,Kolkata,Mumbai,8:50 AM,3:45 PM,6 hr 55 min,1 stop,148 kg CO2e,15768,"Tue, Dec 17"
Akasa Air,QP 1173,Boeing 737MAX 8 Passenger,Kolkata,Mumbai,4:50 AM,8:00 AM,3 hr 10 min,Nonstop,114 kg CO2e,10599,"Wed, Dec 18"
Air India,AI 2774,Airbus A320neo,Kolkata,Mumbai,5:30 PM,8:25 PM,2 hr 55 min,Nonstop,133 kg CO2e,11843,"Wed, Dec 18"
IndiGo,6E 5065,Airbus A321neo,Kolkata,Mumbai,1:45 AM,4:45 AM,3 hr,Nonstop,110 kg CO2e,11902,"Wed, Dec 18"
IndiGo,6E 344,Airbus A321neo,Kolkata,Mumbai,5:15 AM,11:20 AM,6 hr 5 min,1 stop,174 kg CO2e,11410,"Wed, Dec 18"
IndiGo,6E 563,Airbus A320neo,Kolkata,Mumbai,8:40 AM,2:50 PM,6 hr 10 min,1 stop,180 kg CO2e,11410,"Wed, Dec 18"
Air India,AI 775,Airbus A320neo,Kolkata,Mumbai,4:05 PM,7:15 PM,3 hr 10 min,Nonstop,120 kg CO2e,11843,"Wed, Dec 18"
Air India,AI 773,Airbus A320neo,Kolkata,Mumbai,5:55 PM,8:50 PM,2 hr 55 min,Nonstop,120 kg CO2e,11843,"Wed, Dec 18"
IndiGo,6E 6623,Airbus A321neo,Kolkata,Mumbai,5:25 AM,11:10 AM,5 hr 45 min,1 stop,143 kg CO2e,11886,"Wed, Dec 18"
IndiGo,6E 496,Airbus A320,Kolkata,Mumbai,8:00 AM,2:40 PM,6 hr 40 min,1 stop,194 kg CO2e,11886,"Wed, Dec 18"
Air India,AI 676,Airbus A320neo,Kolkata,Mumbai,9:25 AM,12:40 PM,3 hr 15 min,Nonstop,133 kg CO2e,12262,"Wed, Dec 18"
Air India,AI 2772,Airbus A320neo,Kolkata,Mumbai,10:10 AM,1:05 PM,2 hr 55 min,Nonstop,133 kg CO2e,12262,"Wed, Dec 18"
IndiGo,6E 313,Airbus A321neo,Kolkata,Mumbai,6:15 AM,9:15 AM,3 hr,Nonstop,110 kg CO2e,12938,"Wed, Dec 18"
IndiGo,6E 139,Airbus A320neo,Kolkata,Mumbai,6:40 AM,11:35 AM,4 hr 55 min,1 stop,144 kg CO2e,12983,"Wed, Dec 18"
IndiGo,6E 5297,Airbus A321neo,Kolkata,Mumbai,9:30 AM,12:30 PM,3 hr,Nonstop,110 kg CO2e,13349,"Wed, Dec 18"
IndiGo,6E 5288,Airbus A321neo,Kolkata,Mumbai,11:15 AM,2:25 PM,3 hr 10 min,Nonstop,110 kg CO2e,13352,"Wed, Dec 18"
IndiGo,6E 245,Airbus A320neo,Kolkata,Mumbai,5:50 AM,12:25 PM,6 hr 35 min,1 stop,163 kg CO2e,13614,"Wed, Dec 18"
IndiGo,6E 822,Airbus A321neo,Kolkata,Mumbai,10:00 AM,3:50 PM,5 hr 50 min,1 stop,152 kg CO2e,13892,"Wed, Dec 18"
SpiceJet,SG 454,Boeing 737,Kolkata,Mumbai,11:25 AM,2:10 PM,2 hr 45 min,Nonstop,134 kg CO2e,14865,"Wed, Dec 18"
IndiGo,6E 5227,Airbus A321neo,Kolkata,Mumbai,1:30 PM,4:35 PM,3 hr 5 min,Nonstop,110 kg CO2e,15123,"Wed, Dec 18"
IndiGo,6E 6513,Airbus A320neo,Kolkata,Mumbai,8:50 AM,3:45 PM,6 hr 55 min,1 stop,148 kg CO2e,16823,"Wed, Dec 18"
IndiGo,6E 634,Airbus A320,Kolkata,Mumbai,12:00 PM,5:50 PM,5 hr 50 min,1 stop,186 kg CO2e,23281,"Wed, Dec 18"
Akasa Air,QP 1173,Boeing 737MAX 8 Passenger,Kolkata,Mumbai,4:50 AM,8:00 AM,3 hr 10 min,Nonstop,116 kg CO2e,10677,"Fri, Dec 20"
IndiGo,6E 5065,Airbus A321neo,Kolkata,Mumbai,1:45 AM,4:45 AM,3 hr,Nonstop,110 kg CO2e,12437,"Fri, Dec 20"
Air India,AI 676,Airbus A320neo,Kolkata,Mumbai,9:25 AM,12:40 PM,3 hr 15 min,Nonstop,133 kg CO2e,14153,"Fri, Dec 20"
IndiGo,6E 563,Airbus A320neo,Kolkata,Mumbai,8:40 AM,2:50 PM,6 hr 10 min,1 stop,180 kg CO2e,11460,"Fri, Dec 20"
IndiGo,6E 344,Airbus A321neo,Kolkata,Mumbai,5:15 AM,11:20 AM,6 hr 5 min,1 stop,174 kg CO2e,11940,"Fri, Dec 20"
IndiGo,6E 6623,Airbus A321neo,Kolkata,Mumbai,5:25 AM,11:10 AM,5 hr 45 min,1 stop,143 kg CO2e,11940,"Fri, Dec 20"
IndiGo,6E 313,Airbus A321neo,Kolkata,Mumbai,6:15 AM,9:15 AM,3 hr,Nonstop,110 kg CO2e,12978,"Fri, Dec 20"
IndiGo,6E 245,Airbus A320neo,Kolkata,Mumbai,5:50 AM,12:25 PM,6 hr 35 min,1 stop,163 kg CO2e,13048,"Fri, Dec 20"
IndiGo,6E 5288,Airbus A321neo,Kolkata,Mumbai,11:15 AM,2:25 PM,3 hr 10 min,Nonstop,110 kg CO2e,13389,"Fri, Dec 20"
IndiGo,6E 496,Airbus A320,Kolkata,Mumbai,8:00 AM,2:40 PM,6 hr 40 min,1 stop,194 kg CO2e,13687,"Fri, Dec 20"
IndiGo,6E 5297,Airbus A321neo,Kolkata,Mumbai,9:30 AM,12:30 PM,3 hr,Nonstop,110 kg CO2e,14042,"Fri, Dec 20"
Air India,AI 773,Airbus A320neo,Kolkata,Mumbai,5:55 PM,8:50 PM,2 hr 55 min,Nonstop,120 kg CO2e,14069,"Fri, Dec 20"
Air India,AI 2772,Airbus A320neo,Kolkata,Mumbai,10:10 AM,1:05 PM,2 hr 55 min,Nonstop,133 kg CO2e,14153,"Fri, Dec 20"
IndiGo,6E 139,Airbus A320neo,Kolkata,Mumbai,6:40 AM,11:35 AM,4 hr 55 min,1 stop,144 kg CO2e,14387,"Fri, Dec 20"
Air India,AI 775,Airbus A320neo,Kolkata,Mumbai,4:05 PM,7:15 PM,3 hr 10 min,Nonstop,120 kg CO2e,14489,"Fri, Dec 20"
Air India,AI 2774,Airbus A320neo,Kolkata,Mumbai,5:30 PM,8:25 PM,2 hr 55 min,Nonstop,133 kg CO2e,14489,"Fri, Dec 20"
